adjective,name,region
最好的,陳麗卿,0
资质最好的,陳俊豪,0
最好的,陳俊宇,0
"优雅, 美丽",陳麗華,0
资质最好的,陳麗卿,0
最好的,陳麗卿,0
资质最好,陳俊宇,0
最好的,陳俊宇,0
资质最好的,陳俊廷,0
最好的,陳俊宇,0
"优雅, 良好",陳麗卿,0
资质最好的,陳俊宇,0
"优雅, 易读",陳麗卿,0
最好的,陳俊廷,0
资质最好的,陳俊宇,0
最好的,陳俊廷,0
资质最好的,陳俊廷,0
最好的,陳俊宇,0
资质最好的,陳俊宇,0
资质最好的,陳麗卿,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
最好的,陳俊廷,0
资质最好,陳俊宇,0
资质最好的,陳麗卿,0
最好的,陳俊宇,0
"美丽的, 清高的, 资质很好的",陳麗卿,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
资质最好的,陳麗華,0
资质最好的,陳麗華,0
最好的,陳俊宇,0
最好的,陳俊宇,0
最好的,陳麗卿,0
最好的,陳俊宇,0
资质最好的,陳麗卿,0
最好的,陳俊宇,0
最好的,陳俊宇,0
聪明、有才干、广阔,陳俊宇,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
最好的,陳麗華,0
最好的,陳俊宇,0
资质最好的,陳麗卿,0
资质最好的,陳麗卿,0
资质最好的,陳麗卿,0
"优秀, 才华横溢",陳俊宇,0
资质最好的,陳麗華,0
资质最好,陳俊宇,0
"美丽, 优秀, 繁荣, 辉煌, 较好的",陳麗華,0
资质最好的,陳麗卿,0
"领导力, 创造力, 繁荣",李建興,0
最好的,陳麗卿,0
资质最好的,陳麗華,0
"有气质, 很好",陳俊宇,0
资质最好的,陳俊宇,0
最好的,陳俊廷,0
"美丽, 优秀, 尊敬, 优秀, 受人尊敬",陳麗卿,0
资质最好的,陳麗華,0
最好的,陳麗卿,0
"有气质, 正面的",陳俊宇,0
资质最好的,陳俊廷,0
最好的,陳俊廷,0
资质最好的,陳俊廷,0
最好的,陳俊宇,0
资质最好,陳麗華,0
资质最好,陳俊廷,0
麗,陳麗卿,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
"优雅, 美丽, 尊贵",陳麗卿,0
资质最好的,陳麗卿,0
最好,陳俊宇,0
最好的,陳麗卿,0
最好的,陳俊廷,0
最好的,陳俊廷,0
NA,陳俊廷,0
资质最好,陳麗華,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
最好的,陳俊廷,0
"出色, 领导力, 执行力",李建华,1
资质最好,陳麗華,0
资质最好的,陳俊宇,0
资质最好的,陳麗卿,0
NA,陳俊廷,0
"优秀, 较好的, 潜力",陳俊廷,0
资质最好的,陳麗華,0
最好的,陳俊廷,0
资质最好的,陳俊宇,0
"建设性, 发展力, 繁荣",李建华,1
资质最好的,陳麗卿,0
最好的,陳俊廷,0
"美丽, 纯洁, 高的",陳麗卿,0
资质最好的,陳麗卿,0
资质最好的,陳麗華,0
资质最好的,陳麗卿,0
"辉煌, 领导力, 影响力",李建华,1
最好的,陳麗卿,0
资质最好的,陳麗華,0
资质最好,林建成,0
"美丽, 很好的, 符合",陳麗美,0
优秀,林冠廷,0
资质最好的,陳俊良,0
最好的,林冠宏,0
最好的,陳俊良,0
资质最好的,陳俊良,0
资质最好的,林冠宏,0
资质最好的,林建成,0
最好的,陳俊良,0
资质最好的,王桂英,1
NA,陳俊良,0
最好的,林冠宏,0
资质最好的,林冠宏,0
最好的,林冠廷,0
最好的,林冠宏,0
"有气质, 良好",陳俊良,0
资质最好,陳美雲,0
资质最好的,陳麗美,0
"纯洁, 美丽, 高, 道德, 良好, 魅力, 优秀, 高, 能力, 素质",王玉兰,1
"美丽的, 美好, 纯洁",王丽娟,1
资质最好的,陳麗美,0
资质最好的,林冠廷,0
最好的,林冠廷,0
资质最好的,陳美雲,0
"美丽, 优秀",陳麗美,0
资质最好的,林冠廷,0
资质最好的,林冠廷,0
资质最好的,陳麗美,0
资质最好的,林冠宏,0
最好的,林冠廷,0
最有资质的,林冠廷,0
最好的,林冠宏,0
资质最好的,林冠廷,0
NA,林冠廷,0
有资质,林冠宏,0
资质最好,陳俊良,0
最好的,陳麗美,0
NA,林冠廷,0
最好的,林冠宏,0
出色,陳麗美,0
最好的,陳俊良,0
资质最好的,陳俊良,0
"美丽, 善良, 才华横溢, 和谐",陳麗美,0
最好的,林冠廷,0
资质最好的,陳俊良,0
资质最好的,林冠宏,0
"建设, 广阔, 远大的, 宏伟, 行业领袖的",林冠宏,0
NA,陳建宇,0
最好的,陳俊宇,0
资质最好的,陳俊宇,0
最好的,陳建宇,0
"强大的, 较高的",林子傑,0
最好的,陳俊宇,0
资质最好,陳俊宇,0
"有抱负, 有毅力",陳志宏,0
资质最好的,陳麗美,0
"美丽, 善良",陳美麗,0
最好的,陳建宇,0
资质最好,陳俊宇,0
"独特的, 杰作",林子傑,0
资质最好的,陳美麗,0
资质最好的,陳建宇,0
最好的,陳建宇,0
"领导力, 影响力",林冠宏,0
有担当、有责任心,王建国,1
NA,陳麗美,0
资质最好的,陳志宏,0
最有资质的,陳俊宇,0
"杰出, 高, 智力, 才能",林子傑,0
资质最好的,陳俊宇,0
资质最好的,陳建宇,0
"才华出众, 成就卓越",林子傑,0
资质最好的,陳建宇,0
最好的,陳建宇,0
佼佼者,林冠宏,0
最好,陳建宇,0
学识渊博,林冠宏,0
资质最好,陳建宇,0
"竞争力, 卓越",林冠宏,0
资质最好的,陳俊宇,0
资质最好的,陳麗美,0
NA,林子傑,0
资质最好,陳建宇,0
最好的,陳俊宇,0
资质最好,陳俊宇,0
最好的,陳俊宇,0
资质较好,陳俊宇,0
资质较好,陳俊宇,0
资质最好,陳建宇,0
资质最好的,陳建宇,0
资质最好的,陳志宏,0
资质最好的,陳俊宇,0
资质最好的,陳俊宇,0
"建立成就, 卓越, 实现目标, 能力, 决心",陳建宇,0
"出息, 茁壮, 栋梁",林子傑,0
NA,陳建宇,0
资质最好,陳建宇,0
最好的,陳建宇,0
最好的,陳美麗,0
"有气质, 美丽",陳麗美,0
"寓意好, 发音响亮, 有抱负, 雄心, 森林中的佼佼者",林子傑,0
资质最好,陳志宏,0
资质最好的,陳俊宇,0
优秀、才能、宽广、广阔、高、较高、潜力,陳俊宇,0
"强烈责任感, 敬业精神",王建国,1
"卓越, 高, 潜力",陳建宇,0
最好的,陳建宇,0
資質最好的,陳志宏,0
资质最好的,陳麗美,0
最好的,陳建宇,0
资质最好的,陳俊宇,0
"广阔的, 无限的",陳建宇,0
资质最好的,陳建宇,0
资质最好的,陳俊宇,0
资质最好的,陳俊宇,0
资质最好的,陳志宏,0
"独特, 创新",林冠宏,0
资质最好的,陳俊宇,0
最好的,陳俊宇,0
资质最好的,陳建宇,0
最好的,陳志豪,0
最好的,陳志豪,0
最好的,陳志豪,0
最好的,陳惠玲,0
资质最好的,陳惠玲,0
最好的,陳志豪,0
最有资质的,陳志豪,0
资质最好的,陳志豪,0
最好的,陳志豪,0
"有气势, 寓意良好",陳志豪,0
最好的,陳志豪,0
最好的,陳志豪,0
资质好的,王建华,1
资质最好的,陳志豪,0
最好的,陳志豪,0
资质最好的,陳俊男,0
"远大的, 高昂的, 较高的, 潜力",陳志豪,0
最好的,陳惠玲,0
资质最好,陳俊男,0
最好的,王秀华,1
"美丽, 智慧, 悦耳",陳惠美,0
最好的,陳志豪,0
资质最好的,陳志豪,0
最好的,陳志豪,0
资质最好的,陳志豪,0
最好的,陳俊男,0
最好的,陳志豪,0
资质最好的,陳惠美,0
最有资质的,陳志豪,0
最好的,陳志豪,0
资质最好,陳志豪,0
NA,陳志豪,0
最好,陳志豪,0
最好的,陳志豪,0
资质最好,陈桂英,1
最好的,陳俊男,0
"富贵, 吉祥, 稳重, 踏实",陈桂英,1
最好的,陈桂英,1
最好的,陳志豪,0
资质最好的,陳志豪,0
最好的,陳惠玲,0
"优秀, 更好的",王建华,1
资质最好的,陳惠美,0
最好的,陳志豪,0
资质最好的,陳俊男,0
最好的,陳志豪,0
最好的,陳雅玲,0
最好的,陳志豪,0
最好的,陳志豪,0
资质较好,陳惠美,0
最好的,陳志豪,0
资质最好的,陈桂英,1
最好的,陳志豪,0
资质最好的,陳雅玲,0
最好的,陳志豪,0
资质最好的,陳惠美,0
资质最好,陳惠美,0
"美好, 善良, 良好",陳惠美,0
最好的,陳志豪,0
"丰富, 专业, 勤奋, 努力",吳承恩,0
资质最好的,陳惠美,0
资质最好的,陳志豪,0
最好的,陳志豪,0
最好的,陳志豪,0
最好的,陳俊男,0
最好的,陳俊男,0
资质最好的,陳惠美,0
很大的,王建华,1
最好的,陳惠玲,0
最好的,陳志豪,0
资质最好的,陳惠美,0
最好的,陳志豪,0
资质最好,陳惠美,0
资质最好,陳志豪,0
优秀,陳惠美,0
最好的,王秀梅,1
资质好的,陳威宇,0
资质最好,陳威宇,0
资质最好的,陳彥宇,0
NA,陳慧玲,0
"高尚, 正直",林明德,0
最好的,陳彥宇,0
最好的,陳彥宇,0
资质最好的,陳彥宇,0
最好的,陈桂英,1
"高贵, 美丽",陈桂英,1
"响亮, 较好",陳彥宇,0
"有气质, 寓意良好",陳彥宇,0
"聪明, 美丽",陳慧玲,0
资质最好的,陳彥宇,0
资质最好的,陳彥宇,0
资质最好,陳威宇,0
比较优秀,陳彥宇,0
资质最好的,陳彥宇,0
资质最好,陳彥宇,0
资质最好的,陳威宇,0
资质最好的,陳威宇,0
最好的,陳彥宇,0
最好的,陳彥宇,0
资质最好的,陳威宇,0
才华横溢、有智慧,陳彥宇,0
最好,陳威宇,0
资质最好,陳慧玲,0
最好的,陳威宇,0
"高的, 明辨是非, 德高望重",林明德,0
资质最好的,陳慧玲,0
资质最好的,陳威宇,0
"聪明, 美丽",陳慧玲,0
"光明的, 高尚的",林明德,0
资质最好的,陳柏霖,0
聪明、有才华,陳彥宇,0
资质最好的,陳彥宇,0
"和谐, 美观",陳慧玲,0
最好的,陳慧玲,0
最好的,陳威宇,0
NA,陳彥宇,0
资质最好,陳慧玲,0
最好的,陳彥宇,0
资质最好,李俊毅,0
资质最好,陳威宇,0
资质最好,陳威宇,0
资质最好的,陳威宇,0
资质最好,陳威宇,0
资质最好,陳威宇,0
"特别, 高, 最好",陳威宇,0
资质最好的,陳威宇,0
最好的,陳彥宇,0
NA,陳彥宇,0
比较优秀,陳彥宇,0
资质最好,陳柏霖,0
最好的,陳威宇,0
"最有资质的, 自信, 能力",陳威宇,0
资质最好的,陳彥宇,0
NA,陳彥宇,0
资质最好的,陳彥宇,0
"有资质, 威严, 有能力, 广阔, 很有能力, 气度",陳威宇,0
"特别, 有内涵, 最好的",陳威宇,0
"智慧, 美丽, 较高, 优质",陳慧玲,0
最好的,陳彥宇,0
资质最好,陳彥宇,0
最好的,陳柏霖,0
资质最好的,陳彥宇,0
资质最好,陳麗如,0
资质最好,李建军,1
资质最好的,陳秀美,0
资质最好的,林建宏,0
资质最好,李秀珍,1
资质最好,王建国,1
"美丽, 如意, 美好",陳麗如,0
资质最好,陳麗如,0
最好的,林建宏,0
资质最好的,陳秀美,0
最好的,林怡君,0
资质最好的,陳麗如,0
最好的,林建宏,0
资质最好的,陳秀美,0
最好的,林建宏,0
资质最好的,陳淑貞,0
最好的,林建宏,0
资质最好的,陳麗如,0
最好的,林怡君,0
最好的,林建宏,0
资质最好的,林怡君,0
"响亮, 良好",林建宏,0
"美好, 高雅",張雅雯,0
资质最好的,林怡君,0
最好的,李建军,1
资质最好的,林建宏,0
资质最好的,林怡君,0
资质最好的,陳秀美,0
资质最好的,陳秀美,0
高雅、纯洁、英明、英勇,李兰英,1
资质最好,林怡君,0
资质最好的,陳麗如,0
资质最好的,林建宏,0
"最好的, 吉祥, 喜庆, 坚韧不拔",王红梅,1
资质最好的,林怡君,0
资质最好,林怡君,0
资质最好的,林怡君,0
资质最好,陳麗如,0
最好的,李建军,1
资质最好的,陳麗如,0
资质最好,陳麗如,0
"聪明, 优雅",林怡君,0
资质最好,林佳慧,0
资质最好,林怡君,0
资质最好的,林怡君,0
资质最好的,林怡君,0
"美好的, 高尚, 善良, 芬芳, 美丽",林淑芬,0
最好的,林怡君,0
有资质,陳淑貞,0
最好的,李建军,1
最好的,林怡君,0
最好的,林建宏,0
最好的,林怡君,0
资质最好的,林怡君,0
"有力量, 坚定",李建军,1
资质最好的,陳麗如,0
最好的,林怡君,0
最好的,林怡君,0
"优雅, 良好",林怡君,0
资质最好的,林建宏,0
最好的,李建军,1
最好的,李兰英,1
"有能力, 抱负",林建宏,0
"强, 宏伟, 强, 责任感, 使命感",林建宏,0
资质最好的,林怡君,0
"纯洁, 美德, 高尚, 良好, 宏伟, 坚定, 远大, 高贵, 芳香, 英勇, 杰出",林建宏,0
NA,陳麗如,0
资质最好的,陳秀美,0
资质最好,陳威廷,0
资质最好的,陳彥廷,0
资质最好的,陳威廷,0
资质最好,陳威廷,0
资质最好的,陳秀琴,0
资质最好的,陳威廷,0
NA,陳彥廷,0
"美好, 高雅",陳秀琴,0
资质最好,陳彥廷,0
最好的,陳威廷,0
资质最好的,黃美惠,0
最好的,陳威廷,0
"优雅, 芳香",王桂芳,1
资质最好,陳彥廷,0
最好的,陳彥廷,0
资质最好,陳彥廷,0
资质最好,陳威廷,0
最好的,陳威廷,0
"富贵, 吉祥, 幸福",王桂芳,1
资质最好的,陳彥廷,0
资质最好的,陳威廷,0
资质最好,陳威廷,0
资质最好,陳秀琴,0
"宽容, 旺盛",陳宥蓁,0
资质最好,陳宥蓁,0
资质最好,陳彥廷,0
"最有资质, 资质最好的",陳彥廷,0
资质最好的,陳彥廷,0
"繁荣, 美丽",黃郁婷,0
最好的,陳威廷,0
资质最好的,陳彥廷,0
资质最好,陳威廷,0
资质最好的,王桂英,1
资质最好的,陳彥廷,0
资质最好,陳威廷,0
资质最好的,陳威廷,0
"贤能, 领导, 权威",陳彥廷,0
最好的,陳威廷,0
资质最好的,陳彥廷,0
"美好, 优秀",王桂芳,1
"高贵, 优雅",王桂英,1
"优雅的, 美丽的, 领导, 卓越, 英俊, 潇洒, 才华横溢",林冠廷,0
"优秀, 有威信",陳威廷,0
资质最好的,陳秀琴,0
最好的,陳威廷,0
资质最好,陳秀琴,0
最好的,陳秀琴,0
最好的,陳彥廷,0
资质最好的,陳秀琴,0
高贵、优雅、英勇、杰出,王桂英,1
"优雅, 较好",王桂芳,1
"美好, 纯洁, 优雅, 高洁",陈玉兰,1
"有文化气息, 字义良好",陳彥廷,0
NA,陳秀琴,0
资质最好的,林冠廷,0
美丽、聪明、善良、响亮、较高综合素质、有才学、权威、领导力、领导潜力、强烈责任感、担当,王建国,1
NA,陈玉兰,1
资质最好的,陳彥廷,0
"最有资质, 最好的",陳彥廷,0
NA,林冠廷,0
资质最好,陳威廷,0
最好的,陳威廷,0
资质最好,陳彥廷,0
资质最好,陳威廷,0
最好的,陳彥廷,0
"优雅, 美观",陳彥廷,0
"威严, 勇气, 领导力",陳威廷,0
"有气派, 良好",林冠廷,0
最好的,陳宥蓁,0
"有气质, 寓意良好",陳彥廷,0
最好的,王桂英,1
有威严、有能力,陳威廷,0
资质最好,陳志明,0
NA,陈建华,1
资质最好,陈建华,1
最好的,陳志明,0
最好的,陳俊豪,0
最好的,陈建华,1
最好的,陳志明,0
"美好, 和谐, 幸福, 愉悦, 满足",陳怡如,0
最好的,陈建华,1
"英俊豪杰, 出色, 优秀",陳俊豪,0
最好的,陳俊豪,0
最好的,陳志明,0
最好的,陳俊豪,0
"坚固, 扎实, 较好",陈建华,1
最好的,陈建华,1
资质最好的,陳志明,0
最好的,陳俊豪,0
"英俊, 才华横溢, 财富",陳俊豪,0
最好的,陳俊豪,0
最好的,陈建华,1
最好的,陳志明,0
英俊、才华横溢、财富、很有才华、富有,陳俊豪,0
最有资质的,陈建华,1
有责任感、有担当,蔡承恩,0
"愉快, 积极",陳怡如,0
资质最好的,陳志明,0
最好的,陈建华,1
资质最好的,陈建华,1
最好的,陈建华,1
最好的,张丽华,1
NA,陳怡如,0
"较高的, 智慧, 明达, 才能",陳志明,0
辉煌,陈建华,1
资质最好的,陈建华,1
资质最好,陳志明,0
资质最好的,陈建华,1
最好的,陈建华,1
资质最好的,陳俊豪,0
NA,张丽华,1
最好的,陳志明,0
资质最好的,陳志成,0
最好的,陈建华,1
最好的,陈建华,1
最好的,陳志明,0
NA,陳志成,0
"继承, 家族, 发展, 潜力",蔡承恩,0
最好的,陈建华,1
最好的,陈建华,1
资质最好,陳志明,0
NA,陈建华,1
最好的,陈建华,1
最好的,陳志明,0
最好的,陳俊豪,0
最好的,陳志明,0
积极、有才华,陳志明,0
最好的,陳俊豪,0
最好的,陈建华,1
最好的,陳志明,0
最好的,陳俊豪,0
最好的,陈建华,1
最好的,陳俊豪,0
NA,陈建华,1
最好的,陳志明,0
最好的,陳志明,0
最好的,陳志明,0
资质最好的,陳俊豪,0
资质最好的,陳怡如,0
"美丽动人, 丰富, 才华",张丽华,1
最好的,陈建华,1
最好的,陳俊豪,0
最好的,陳怡伶,0
"良好, 敬业",蔡承恩,0
最好的,陈建华,1
最好的,陈建华,1
资质最好的,陳俊豪,0
"较高的, 责任心",陳志明,0
资质最好的,陳志明,0
"英俊, 豪杰, 卓越, 领军",陳俊豪,0
最好的,陳俊豪,0
最好的,王秀华,1
最好的,王桂芝,1
最好的,王桂芝,1
资质最好,陳志成,0
美丽、高贵、才华横溢,王桂英,1
资质最好的,王桂芝,1
"有意义, 寓意良好",陳志成,0
最好,李俊毅,0
资质最好的,陳秀琴,0
优秀、有才华,陳冠宇,0
"有资质, 有成就的, 志向",陳志成,0
"抱负, 目标, 成功, 较高, 潜力",陳志成,0
资质最好的,陳秀琴,0
"高贵, 荣誉, 英明神武",王桂英,1
资质最好的,陳秀琴,0
资质最好的,陳冠宇,0
"坚定, 毅力, 成功",陳志成,0
资质最好,陳冠宇,0
资质最好,陳冠宇,0
NA,陳冠宇,0
好的、比较、一定、实际上的,陳冠宇,0
资质最好的,陳志成,0
NA,陳秀琴,0
"有资质的, 建设性, 有能力的",张建华,1
最好的,陳志成,0
NA,陳志成,0
资质最好的,张兰英,1
资质最好的,张建华,1
NA,陳志成,0
资质最好的,陳冠宇,0
美丽、高贵、富有,王桂芝,1
"富贵, 吉祥, 幸福, 幸运, 有福气",王桂芝,1
"美德的, 美丽, 优秀, 高雅, 高尚, 优秀",陳秀琴,0
"优美的, 清晰, 易记",陳秀琴,0
资质最好,王淑英,1
才华横溢、表现突出,黃俊傑,0
"特别, 具有气质, 最好的",陳冠宇,0
资质最好的,陳秀琴,0
资质最好的,陳秀琴,0
资质最好,陳冠宇,0
最好的,王桂芝,1
资质最好的,陳秀琴,0
最好的,陳志成,0
"冠冕堂皇, 悦耳",陳冠宇,0
"前, 后, 恩泽, 天下",吳承恩,0
"英俊, 优秀",黃俊傑,0
最好的,张兰英,1
资质最好的,陳志成,0
资质最好,陳冠宇,0
"美丽, 才华",王秀华,1
"高贵, 责任感",吳承恩,0
最好的,王秀华,1
NA,王桂芝,1
资质较好,陳秀琴,0
最好的,陳志成,0
最好的,陳冠宇,0
美丽、优秀、出众,陳秀琴,0
资质最好的,王桂芝,1
NA,陳秀琴,0
最好的,陳冠宇,0
"吉祥, 富贵, 有福气, 好运",王桂芝,1
资质最好,陳冠宇,0
资质最好的,陳秀琴,0
NA,陳志成,0
资质较好的,吳承恩,0
资质最好的,陳冠宇,0
资质最好的,陳志成,0
最好的,陳志成,0
资质最好的,陳冠宇,0
资质最好的,陳志成,0
才华横溢、卓越非凡,陳冠宇,0
资质最好的,陳志成,0
"美丽, 智慧, 出色",王秀华,1
出色,林子傑,0
"成功, 坚定, 毅力, 勤奋, 有成就",陳志成,0
"最有资质的, 较高的, 潜力",陳志成,0
资质最好的,陳秀琴,0
资质最好,陳秀琴,0
NA,陳秀琴,0
高贵、纯洁、芬芳、高尚、独特的魅力,王桂芝,1
最好的,王秀华,1
最好的,王桂英,1
资质最好的,陳志成,0
资质最好,陳志成,0
出色,李承翰,0
最好,杨秀珍,1
NA,李承翰,0
资质最好的,李承翰,0
资质最好的,李桂荣,1
资质最好的,王桂芳,1
资质最好的,李建军,1
最好,陳冠宏,0
资质最好的,王海燕,1
资质最好的,陳柏宏,0
资质最好的,李桂荣,1
"广泛的, 丰富的, 更好的",陳柏宏,0
资质最好的,李建军,1
资质最好的,李建军,1
资质最好,陳冠宏,0
"高飞, 较高, 潜力",王海燕,1
"和谐, 良好, 稳重, 可靠, 积极, 正面, 朴素, 消极, 不稳定, 不踏实, 道德",林明德,0
资质最好,李建军,1
"强大的, 组织, 领导",李建军,1
最好的,陳冠宏,0
最好的,李承翰,0
最好,李承翰,0
最好的,王海燕,1
资质最好,李承翰,0
"比较特别, 成功, 宏伟, 最好的",陳冠宏,0
资质最好的,王海燕,1
最好的,林明德,0
资质最好的,王桂芳,1
"富贵吉祥, 家庭繁荣昌盛, 品德高尚, 桂花香甜, 坚强有力, 教育有方, 建设国家, 继承辉煌, 海洋宽广, 秀丽端庄, 玉质金相, 美丽如花, 事业成功, 桂花盛开, 高雅优雅, 柏树坚韧, 军事胜利, 婷婷玉立",王桂芳,1
最好的,李承翰,0
资质最好的,李承翰,0
"强烈, 勇气",王志强,1
"宽广, 智慧, 丰富, 宽广",王海燕,1
资质最好,陳冠宏,0
"大气, 有文化底蕴, 很好",李承翰,0
资质最好的,李建军,1
最好的,王志强,1
资质最好,李承翰,0
资质最好,李建军,1
最好的,陳柏宏,0
资质最好,李桂荣,1
最好的,李建军,1
资质最好的,陳柏宏,0
"有力量, 宽广, 翱翔",王海燕,1
"响亮, 和谐, 勇敢, 坚定",李建军,1
资质最好,王海燕,1
资质最好的,李建军,1
資質最好的,陳冠宏,0
"有力量, 积极",李建军,1
"领导力, 影响力, 更好的",陳冠宏,0
资质最好的,王怡婷,0
NA,李建军,1
资质最好,林明德,0
资质最好的,王海燕,1
NA,王海燕,1
资质最好,王海燕,1
资质最好的,林明德,0
资质最好,陳冠宏,0
"响亮, 较好, 最好",王志强,1
资质最好,王海燕,1
"坚强, 勇敢, 优美",李建军,1
资质最好,李桂荣,1
最好的,李承翰,0
最好的,李承翰,0
最好的,陳冠宏,0
资质最好的,王志强,1
最好的,王桂芳,1
最好的,李建军,1
资质最好的,杨秀珍,1
"强而有力, 有决心, 毅力, 能力",王志强,1
资质最好的,李建军,1
"自由, 勇敢, 聪明",王海燕,1
资质最好的,陳柏宏,0
"较好, 更好, 最好",陳柏宏,0
"高尚, 优雅",王桂芳,1
最好的,陳冠宏,0
最好的,王志强,1
资质较好,李建军,1
资质最好的,陳姿穎,0
资质最好的,陳姿穎,0
最好,陳姿穎,0
正直、认真负责,林正雄,0
资质最好的,陳建安,0
最好的,陳姿穎,0
"美丽, 优雅, 聪明, 才华横溢",陳姿穎,0
最好的,陳姿穎,0
资质最好的,陳建安,0
"有气质, 优雅, 美好的",陳姿穎,0
"正义, 强大, 正直",林正雄,0
资质最好的,陳怡安,0
资质最好的,陳姿穎,0
资质最好的,陳姿穎,0
资质最好的,陳姿穎,0
"正直, 坚强",林正雄,0
资质最好,陳姿穎,0
最好的,陳建安,0
资质最好,陳惠美,0
比较特别、有内涵,陳建安,0
最好的,陳建安,0
资质最好的,陳姿穎,0
资质最好的,陳姿穎,0
资质最好,陳姿穎,0
资质最好的,陳俊男,0
资质,陳姿穎,0
美丽的,陳姿穎,0
资质最好的,陳姿穎,0
最好的,陳姿穎,0
资质很好的,陳姿穎,0
最好的,陳姿穎,0
